AccidentUID,Unfalltyp,Unfallschwere,Fussgänger,Fahrrad,Motorrad,Strassentyp,Jahr,Monat,Wochentag,Stunde,Breitengrad,Längengrad,Datum
C9E4DEEE36266FE1E053DDB9D80A15F1,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2021,7,Donnerstag,16,47.4076456302244,9.299484992257717,2021-07-01
CCF5126AAA75017EE0430A83942779BF,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,9,Montag,7,47.442292296826075,9.413338676656888,2012-09-01
E9A2D18058A001DEE0430A839427FD95,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,10,Donnerstag,16,47.44211609477233,9.413119952367996,2013-10-01
CC63F7D8C1DF01DEE0430A8394274A1C,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,9,Freitag,15,47.41023107223578,9.335239757311527,2012-09-01
C9F922F807328BF2E053DDB9D80A36B1,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,False,True,Nebenstrasse,2021,8,Freitag,12,47.4084775385083,9.313137877773999,2021-08-01
83CC2F662DED8D0EE05328B9D80A4DB5,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2019,2,Donnerstag,7,47.40929929197103,9.36761044710971,2019-02-01
CFEA4423A3E33E25E053DDB9D80AA7E6,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2021,8,Dienstag,18,47.40807123680653,9.32923884808663,2021-08-01
DBCF1697EB7A01B6E0430A839427FB8B,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,4,Montag,18,47.398849644749646,9.29875362500084,2013-04-01
CC63F7D8C07501DEE0430A8394274A1C,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,9,Samstag,11,47.427412171375956,9.374471519067063,2012-09-01
CD46CEFED6F800EEE0430A839427497E,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2012,9,Samstag,20,47.432442314998575,9.397910830342473,2012-09-01
EC3D8184FC1902C8E0430A83942798FC,Auffahrunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2013,10,Freitag,11,47.410952313098846,9.366676318677763,2013-10-01
EC40AE84B64D01EEE0430A8394278926,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2013,11,Freitag,8,47.4206365750043,9.368074313241872,2013-11-01
ED2ED956A488004CE0430A8394279F0F,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2013,11,Montag,7,47.420024718201255,9.366461432710617,2013-11-01
CF41E44C3AB7C2C9E053DDB9D80A7145,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2021,8,Donnerstag,12,47.41434652278677,9.312390219903511,2021-08-01
86130D5070F37EBFE05328B9D80AF8AA,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2019,3,Mittwoch,17,47.4353898504573,9.396520995130384,2019-03-01
EF988DF2341600CAE0430A839427BF7F,Frontalkollision,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,11,Freitag,11,47.43911485881507,9.390650948612105,2013-11-01
DDB2BD2F8E84018EE0430A839427A54C,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,False,False,Autobahn,2013,5,Dienstag,17,47.42114833789908,9.337723188633682,2013-05-01
ECA55330E3720136E0430A839427FB48,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Nebenstrasse,2013,11,Sonntag,16,47.428955105984116,9.389721472371418,2013-11-01
CF41E44C3B4DC2C9E053DDB9D80A7145,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2021,9,Donnerstag,14,47.42962377136369,9.389016777117504,2021-09-01
CD95D513527F0182E0430A839427FA90,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Hauptstrasse,2012,10,Montag,15,47.42347674770464,9.36824355002054,2012-10-01
88E9D8D36CA59DAAE05329B9D80AF301,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2019,3,Sonntag,2,47.42483556906344,9.379508303483254,2019-03-01
ED2AC4DCB8F600E2E0430A839427301A,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2013,11,Donnerstag,7,47.442883989580004,9.417670706815645,2013-11-01
8870BA957800BD80E05329B9D80A7465,Auffahrunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2019,3,Montag,8,47.42272334021727,9.374022604561356,2019-03-01
87A67ED9EC6502C4E05329B9D80A8223,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2019,3,Freitag,11,47.407647695577836,9.302705423606517,2019-03-01
D15A018445FD0042E0430A8394272E9B,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2012,10,Samstag,19,47.433653608694705,9.391193150102774,2012-10-01
DFFDA08F43BB023CE0430A8394277C81,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Nebenstrasse,2013,5,Donnerstag,14,47.42234041936566,9.350544829991287,2013-05-01
87E3663114A1E40BE05329B9D80AC750,Auffahrunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2019,4,Montag,15,47.436671456971496,9.387763437841963,2019-04-01
8C39E7102392279BE05328B9D80AC84C,Tierunfall,Unfall mit Schwerverletzten,False,False,True,Hauptstrasse,2019,4,Freitag,12,47.407599708405314,9.318991107773325,2019-04-01
CFA0070B76AD0208E0430A83942737A7,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2012,11,Freitag,9,47.40845097087058,9.3645315295084,2012-11-01
E0C18536109B01EEE0430A839427259D,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2013,6,Donnerstag,11,47.41502570150748,9.359785653100538,2013-06-01
ED93E283DD3601D6E0530AB38B029765,Auffahrunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2022,10,Montag,16,47.436653255035814,9.404775505649388,2022-10-01
8870BA957B3CBD80E05329B9D80A7465,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2019,4,Freitag,14,47.43745744976894,9.40615777642845,2019-04-01
8C9A2064F38439B2E05328B9D80A2E7B,Auffahrunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2019,5,Mittwoch,19,47.43873610111835,9.417688826502959,2019-05-01
8BBF455757C9A1D0E05328B9D80A610B,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2019,5,Freitag,13,47.40641480741524,9.331499188541253,2019-05-01
E22D41864D9D004AE0430A839427AC91,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2013,6,Freitag,15,47.43839579687321,9.417596605892266,2013-06-01
E484284DD91A00CCE0430A8394270E68,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,Nebenstrasse,2013,6,Montag,20,47.43514122201356,9.395795821457208,2013-06-01
E0AF726A848100D2E0430A839427DA84,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2013,6,Samstag,15,47.43854116564201,9.38999339605697,2013-06-01
EFB2D5C4D04602CAE0530AB38B026DEF,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,False,True,Hauptstrasse,2022,11,Freitag,16,47.41353585827373,9.310784460570847,2022-11-01
F1C13BD74AB30114E0430A8394278CDC,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2014,1,Donnerstag,19,47.44214849629838,9.394276533056896,2014-01-01
F2DA749CEED4019EE0430A8394275348,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Nebenstrasse,2014,1,Samstag,2,47.41443327366004,9.31147873064717,2014-01-01
E2523FEF570700CCE0430A839427EBC2,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,True,Nebenstrasse,2013,6,Mittwoch,15,47.41948561901023,9.37878300729164,2013-06-01
F24E7D31D724007CE0430A839427E3B9,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2014,1,Sonntag,10,47.4077084828978,9.302283470847438,2014-01-01
8E7D9FE3B9286A55E05328B9D80ABDEB,Fussgängerunfall,Unfall mit Leichtverletzten,True,True,False,Nebenstrasse,2019,5,Dienstag,8,47.42214541272848,9.37199987345556,2019-05-01
F56CDA2FB8770088E0430A839427531D,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Nebenstrasse,2014,1,Sonntag,15,47.42738552559463,9.37391372570119,2014-01-01
E484284DD69B00CCE0430A8394270E68,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2013,7,Mittwoch,13,47.435297831776595,9.417773114407598,2013-07-01
F63456DCF79C01EEE0430A8394278013,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2014,1,Freitag,11,47.40770826924494,9.302296715895993,2014-01-01
D41A04796A5D0106E0430A8394274BF8,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2013,1,Dienstag,16,47.4145137407931,9.31206474878155,2013-01-01
DCADE4DFE597013CE0430A839427412F,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,4,Mittwoch,6,47.398018415923694,9.29673707685907,2013-04-01
D51FF76BB7AB0204E0430A839427FA35,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,1,Samstag,11,47.409601880318384,9.313707583824364,2013-01-01
F51D40B06C8D0194E0430A8394276167,Parkierunfall,Unfall mit Leichtverletzten,False,False,False,andere,2014,2,Samstag,12,47.441637193707585,9.412187142140123,2014-02-01
D6A237C94F4000BEE0430A8394272F1A,Auffahrunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2013,1,Mittwoch,17,47.40886220628993,9.313827316255443,2013-01-01
F271D5E40382029AE0530AB38B023A18,Parkierunfall,Unfall mit Leichtverletzten,False,False,False,andere,2022,12,Dienstag,7,47.417528496540406,9.361307538799046,2022-12-01
F2EA3CACC20B01C2E0530AB38B02E558,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2022,12,Dienstag,15,47.43910529430958,9.406603269676975,2022-12-01
F6ADC0E2E3FF018CE0430A839427EC9E,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2014,3,Montag,14,47.413343154361336,9.34021486873218,2014-03-01
F6ADC0E2F4FC018CE0430A839427EC9E,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2014,3,Montag,19,47.4076228394905,9.30201542311586,2014-03-01
D8E5D00459740102E0430A8394274BDD,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2013,2,Sonntag,4,47.42494596683105,9.372923540550909,2013-02-01
F634331685BB01D4E0430A8394275321,Einbiegeunfall,Unfall mit Schwerverletzten,False,False,False,Nebenstrasse,2014,3,Dienstag,20,47.419495055218526,9.3787568396721,2014-03-01
F687FA160BCF004CE0430A839427E776,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2014,3,Freitag,10,47.42066354918238,9.368075290974193,2014-03-01
F5F9E090B56E01BEE0430A839427EF5B,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2014,3,Donnerstag,7,47.43911327166616,9.408247901481392,2014-03-01
BBFB6CEAAA78007AE0430A839427007A,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2012,2,Freitag,19,47.43013057817009,9.37975443841303,2012-02-01
E6B834C4D29C023AE0430A839427ECDD,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2013,8,Mittwoch,17,47.43591444081142,9.403780230280876,2013-08-01
E6BE8CDADC3E01D6E0430A839427DF8E,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,8,Donnerstag,8,47.41733179630848,9.367172476537009,2013-08-01
E6BCADD82DEC01A0E0430A8394276510,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2013,8,Donnerstag,11,47.43788892964088,9.403534898068793,2013-08-01
E96513F1494A0046E0430A8394273BCE,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,8,Samstag,4,47.42021596860375,9.366322544187707,2013-08-01
E6BE6822589B02B2E0430A839427C6CA,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2013,8,Mittwoch,22,47.4276294711486,9.384568610122376,2013-08-01
E6BCA84197450250E0430A8394272368,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2013,8,Donnerstag,8,47.421205223224746,9.369579614879338,2013-08-01
BD50834451460046E0430A8394270046,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,False,False,Autobahn,2012,3,Freitag,17,47.43119104287881,9.369080113708895,2012-03-01
C26E581E01AD0184E0430A8394277494,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2012,3,Samstag,3,47.43447803877855,9.383917391930447,2012-03-01
F9BD559D7E3A0198E0430A839427745C,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2014,4,Samstag,15,47.426316284882525,9.38133880126027,2014-04-01
BCAF529D918B0092E0430A8394270092,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2012,3,Mittwoch,16,47.42567504603473,9.369675488031156,2012-03-01
7D4CD76CC388BB36E05328B9D80AC69F,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2018,11,Freitag,12,47.4425650115364,9.42682267944169,2018-11-01
E4F00C5A458802C8E0430A83942756A3,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,6,Mittwoch,17,47.431732925929055,9.385050123394402,2013-06-01
F9D50E95C21B00AAE0430A8394276DBF,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2014,5,Donnerstag,0,47.42597277298127,9.373928644165249,2014-05-01
FB9FB7C7BAE8006AE0430A8394270944,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2014,5,Freitag,12,47.40489651167866,9.324766242323333,2014-05-01
F9D50E95C42F00AAE0430A8394276DBF,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2014,5,Montag,9,47.41897037129554,9.353578606960923,2014-05-01
E2523FE8E92D01A4E0430A8394279ADE,Parkierunfall,Unfall mit Leichtverletzten,False,False,True,Nebenstrasse,2013,6,Mittwoch,7,47.42380267635913,9.379404355692436,2013-06-01
BF349CB52DA70034E0430A8394276660,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2012,4,Donnerstag,13,47.43368476399327,9.413191647024394,2012-04-01
BF308152488001F8E0430A839427A5FF,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2012,4,Donnerstag,13,47.4295606086196,9.389027720717106,2012-04-01
C3AE7D0C431C00ECE0430A8394277E67,Abbiegeunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,4,Samstag,17,47.407706255759614,9.32680065713719,2012-04-01
6DCEC030B14B0146E0530A8394279025,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2018,5,Donnerstag,16,47.44804591094087,9.407265564924302,2018-05-01
ECA5FB0D34DF0042E0430A83942700C4,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2013,9,Montag,17,47.43603320572247,9.398374541858386,2013-09-01
7EDA9048CD045573E05328B9D80A45F4,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,11,Mittwoch,17,47.4305231080934,9.391701449329876,2018-11-01
E35AD348CDA00046E0430A839427EDFF,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Nebenstrasse,2013,6,Montag,17,47.42445017731156,9.381562344554727,2013-06-01
E23BEAA68F7500AEE0430A839427ED71,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2013,6,Dienstag,11,47.42585544155761,9.373950892590061,2013-06-01
7D8425E9DB56D910E05328B9D80A8544,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,11,Freitag,18,47.42363328301588,9.368567387028005,2018-11-01
CEC4EABA0334E34DE053DDB9D80A25CB,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2021,9,Freitag,14,47.42224145381078,9.35543286862324,2021-09-01
E1229FF5710C00D8E0430A8394270E90,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2013,6,Samstag,8,47.435940264418385,9.394300316565356,2013-06-01
D017A7766D9319C0E053DDB9D80ADDF6,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2021,9,Montag,20,47.4203548359645,9.376309307998776,2021-09-01
C1C6236E837800D6E0430A8394279A21,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,False,True,False,Hauptstrasse,2012,5,Freitag,8,47.418060835306925,9.366615652181236,2012-05-01
703C11E7EC08010AE0530A839427389B,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,5,Dienstag,18,47.4491673777298,9.397916671101436,2018-05-01
D145C7A5CB5CEF45E053DDB9D80AB5C7,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2021,9,Freitag,14,47.45129040582643,9.421153500395128,2021-09-01
6DCBF864231E01FEE0530A83942757D7,Auffahrunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,5,Freitag,13,47.43948239669803,9.394987456049183,2018-05-01
7F16FBCED066DBECE05328B9D80AFAA7,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,12,Samstag,13,47.414969624598356,9.341426105723757,2018-12-01
7F2AB1C5F8B9A9AEE05328B9D80A430A,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2018,12,Montag,13,47.4314267015867,9.381326469892588,2018-12-01
C3AE7D0C441B00ECE0430A8394277E67,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2012,5,Mittwoch,9,47.42022341300598,9.366415605097277,2012-05-01
C5BB5A78A9570124E0430A839427A7CB,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2012,5,Mittwoch,12,47.430042795785134,9.392439554896029,2012-05-01
81374B4485205F45E05328B9D80A1E14,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Hauptstrasse,2018,12,Freitag,14,47.43750127811643,9.4062256988457,2018-12-01
CF405DDCA9A96D63E053DDB9D80A7DBD,Andere,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2021,9,Montag,17,47.4365183358006,9.409000502529572,2021-09-01
70137A26E87A017AE0530A8394277630,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,5,Donnerstag,17,47.43259375562632,9.3910879686109,2018-05-01
E43BF2E5CF89022AE0430A839427580C,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Nebenstrasse,2013,7,Dienstag,17,47.431239865818476,9.394538610121879,2013-07-01
814B7230DC5948F2E05328B9D80AE1CB,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2019,1,Samstag,14,47.43094014423352,9.383509642985546,2019-01-01
80819545B69C7A9CE05328B9D80A1C77,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2019,1,Dienstag,10,47.43890516080376,9.410428219737716,2019-01-01
CF41E44C4D70C2C9E053DDB9D80A7145,Fussgängerunfall,Unfall mit Leichtverletzten,True,True,False,Nebenstrasse,2021,9,Donnerstag,16,47.43691656819014,9.415711676397844,2021-09-01
C2E353D037760180E0430A8394275539,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2012,5,Montag,18,47.437167399905476,9.384493072477794,2012-05-01
E4EC0C5F5B58007EE0430A839427E07D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,7,Dienstag,14,47.41095718547048,9.338685020246624,2013-07-01
845CDC56A0401274E05328B9D80A6EC3,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2019,1,Dienstag,20,47.42200999384224,9.342221282988751,2019-01-01
81376F3EB6DD86C0E05328B9D80AAD96,Fussgängerunfall,Unfall mit Schwerverletzten,True,False,False,Nebenstrasse,2019,1,Donnerstag,15,47.42646673965632,9.376664391795009,2019-01-01
D3A7D19E038DB7C9E053DDB9D80AA1ED,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,andere,2021,10,Donnerstag,22,47.42653852724553,9.378284423428182,2021-10-01
712D7B1495D101B4E0530A8394275941,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,andere,2018,6,Montag,13,47.4051577090737,9.313140274893959,2018-06-01
CCF5129054270152E0430A8394271A68,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,6,Montag,6,47.41859044398303,9.366687855591563,2012-06-01
713388A6C9790166E0530A8394274A25,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2018,6,Donnerstag,6,47.41203278600684,9.336191941570043,2018-06-01
7157E54512400154E0530A8394274041,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,6,Donnerstag,7,47.41463683893457,9.340327349962832,2018-06-01
C47D1B1664DD0122E0430A839427C2F0,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2012,6,Freitag,16,47.40515505018592,9.327664333532423,2012-06-01
8263CBB5AEAB42F2E05328B9D80A728D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Nebenstrasse,2019,2,Montag,16,47.42135101730985,9.35704456578609,2019-02-01
735FA934AE0A0240E0530A8394279EAA,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2018,6,Dienstag,17,47.43173535243921,9.380091406828532,2018-06-01
C5073F9C4D48013CE0430A8394275676,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Autobahn,2012,6,Donnerstag,18,47.43097363432514,9.375621978763121,2012-06-01
C48E3714FD770140E0430A839427B5F1,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2012,6,Freitag,7,47.43777994585057,9.388719006266088,2012-06-01
C5039488427B00F4E0430A839427F5B6,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2012,6,Freitag,10,47.44360729971294,9.414833032346618,2012-06-01
71CE75BCD27901E8E0530A83942790FF,Einbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2018,6,Freitag,11,47.440677883056445,9.409353450830043,2018-06-01
C609B5CC0E44019CE0430A8394278FF7,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2012,6,Mittwoch,12,47.419426999606195,9.379059241650186,2012-06-01
D163D27BB8107160E053DDB9D80A8879,Einbiegeunfall,Unfall mit Leichtverletzten,False,False,True,Nebenstrasse,2021,10,Samstag,8,47.409324591458166,9.331814684741804,2021-10-01
C61B06E5BD910144E0430A839427AFBB,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2012,6,Mittwoch,14,47.43115056593722,9.373652878197165,2012-06-01
862813AC441A767EE05328B9D80AB07D,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Nebenstrasse,2019,2,Samstag,11,47.42475673987866,9.379916398696508,2019-02-01
7659FE875374012EE0530A839427CEE1,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,andere,2018,6,Samstag,7,47.42247242817975,9.369121838607269,2018-06-01
D42F9B79C384D170E053DDB9D80AC04D,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2021,11,Dienstag,8,47.43938365773816,9.419277696715698,2021-11-01
E853C4B4401901ACE0430A839427D64C,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,True,True,False,Nebenstrasse,2013,8,Freitag,17,47.40691268789621,9.334604709570542,2013-08-01
D1E982ACEB730EBCE053DDB9D80AAC3A,Parkierunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2021,11,Freitag,19,47.40817501686763,9.329494335425665,2021-11-01
71B90DF15A20013EE0530A83942782AC,Auffahrunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,7,Dienstag,13,47.43842200475119,9.41816778862878,2018-07-01
C61EDBCFC9490114E0430A8394273213,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2012,6,Freitag,17,47.416806709606924,9.348954314665267,2012-06-01
E866123E24780254E0430A839427AF61,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2013,8,Freitag,4,47.42722512828961,9.374358654525183,2013-08-01
74A45479236301F6E0530A8394276946,Abbiegeunfall,Unfall mit Leichtverletzten,False,True,False,Hauptstrasse,2018,7,Samstag,15,47.413607031195845,9.34767313373776,2018-07-01
748E48E2452F01DEE0530A839427E7E3,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,False,Hauptstrasse,2018,7,Sonntag,19,47.43331033443026,9.39074299943307,2018-07-01
87E59714E17A3C12E05329B9D80A965A,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,False,True,False,Hauptstrasse,2019,3,Freitag,16,47.42485006436895,9.386667679294897,2019-03-01
C61EDBCFC7A30114E0430A8394273213,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,False,True,False,Nebenstrasse,2012,7,Dienstag,10,47.42073061365608,9.368369354672975,2012-07-01
E7243F2B0185014EE0430A839427099E,Einbiegeunfall,Unfall mit Schwerverletzten,False,False,True,Hauptstrasse,2013,9,Samstag,21,47.42486670703602,9.386747831270448,2013-09-01
C96AAA0A6EEF01D4E0430A839427D676,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,False,False,True,Nebenstrasse,2012,7,Donnerstag,16,47.433558379624166,9.42319783595271,2012-07-01
E9549AB524D901B2E0430A8394271B7F,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,True,False,Hauptstrasse,2013,9,Dienstag,18,47.4243517721044,9.380458422140668,2013-09-01
D5C81CDB5D77D52AE053DDB9D80A6715,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,False,False,False,Nebenstrasse,2021,12,Donnerstag,10,47.42098641415451,9.378347231732107,2021-12-01
E9544864080900FCE0430A8394276CF9,Fussgängerunfall,Unfall mit Leichtverletzten,True,False,False,Hauptstrasse,2013,9,Freitag,18,47.427778084757385,9.384825943096153,2013-09-01
C9568513CFE8015AE0430A83942793DA,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,False,False,True,Hauptstrasse,2012,7,Mittwoch,23,47.42495438686785,9.386883612105416,2012-07-01
8EB71DFA7EEC3D4EE05328B9D80A13D9,Auffahrunfall,Unfall mit Schwerverletzten,False,False,True,Autobahn,2019,4,Freitag,12,47.43737852347338,9.400214230221346,2019-04-01
